"Wenn du 3 Wünsche frei hättest, was würdest du dir wünschen?	";0
Bist du schon mal den ganzen Tag i Internet gesurft, anstatt zu arbeiten?;0
"Wie würdest Du Dich selbst als Liebhaber in einer Skala von 1-10 einstufen, bei der 10 die beste Bewertung ist?	";0
Hattest du jemals einen auffalend langen Liebesakt? Wenn ja, wie lange dauerte er?;0
Hast du schon mal jemandem ins Gesicht geschlagen?;0
"Erzähle uns deinen Lieblingswitz.	";0
Bist du bei der Arbeit schon mal eingeschlafen?;0
Nenne 5 Sexspielzeuge.;0
Hast jemals beim Duschen gepinkelt?;0
"Wenn jemand dein Leben verfilmen würde, welche 3 Episoden dürfen darin nicht fehlen?	";0
"Ist dir beim Sex jemals das Bett oder ein anderes Möbelstück zerbrochen?	";0
"Ohne es auszuprobieren, glaubst Du Deinen Ellebogen mit der Zunge berühren kannst?	";0
"Nenne zwei Dinge, die Du als abartig beurteilen würdest.	";0
"Wäre es Dir peinlich, das Foto in Deinem Führerschein, Pass oder Ausweis allen hier zu zeigen?	";0
"Welches ust der seltsamste traum, den Du jemals hattest?	";0
"Welches ist der übelste Geruch, den Du Dir vorstellen kannst?	";0
"Mit welchem Teil Deines Körpers bist Du am meisten zufrieden?	";0
"Welches ist der sonderbarste Ort, an dem Du jemals sex hattest?	";0
"Was tätest Du zuerst, wenn Du unsichtbar wärst?	";0
"Welches extrem nervige Geräusch kannst du machen?	";0
"Hast Du einen Partner je betrogen? Wenn ja, hast Du es ihm oder ihr erzählt?	";0
"Mit welchem Nachbarn/ welcher Nachbarin wärst Du zum Sex bereit, wenn du dazu gezwungen wärst?	";0
"Welche Farbe und Marke hat die Unterwäsche, die du gerade anhast?	";0
"Wo in der Welt würdest du genau jetzt am liebsten sein, wenn du könntest?	";0
"Wie waren deine Noten im Gymnasium?	";0
"Wenn du einen Moment in deinem Leben noch einmal erleben könntest, welcher wäre es?	";0
"Welches war die gefährlichste Situation, in der du dich je befunden hast?	";0
"Hattest du jemals eubeb peinlichen Haarschnitt? Beschreibe, wie er aussah.	";0
"Welches ist das peinlichste ereingnis, das dir beim sex jemals zugestoßen ist?	";0
"Hattest du jemals mehr als fünfmal an einem Tag Sex?	";0
"Wie lange muss ein Penis sein, um als lang zu gelten?	";0
"Wie würdest Du guten Sex in 3 Worten beschreiben?	";0
"Ich war mal so betrunken, dass ich…Führe den Satz zu Ende.	";0
"Hattest du jemals sexuekke Fantasien bezüglich der Eltern eines Freundes/ einer Freundin?	";0
"Wenn du in einem Land wärst, wo Hundefleisch gegessen wird, wärst du zu einer Kostprobe bereit?	";0
"Hast du mal einen Tag erlebt, an dem alles schief ging? Erzähle uns davon.	";0
Bist du beim Sex schon mal eingeschlafen?;0
Hast du jemals nur Deo benutzt, weil du zu faul zum Duschen warst?;0
Wie viele Kondommarken kannst du aufzählen?;0
Wie alt war die älteste Person, mit der Du ein Verhältnis hattest?;0
Hast du aus Eifersucht jemals einen Ex-Partner nachspioniert?;0
Du könntest 3 noch lebende oder verstorbene Personon zu einem Fest einladen! Wer würde das sein?;0
Wie würdest du dich nennen, wenn du gezwungen wärst deinen Vornamen zu ändern?;0
Wer sind aktuell der Mann und die frau mit dem größten Sexappeal?;0
Welches sind deine 3 negativsten Eigenschaften?;0
Wenn du einen Tag lang machen könntest, was du wolltest, wie würdest du ihn verbringen?;0
Wie viele nach Ländern benannte Sexpraktiken kannst du nennen?;0
Erinnerst du dich immer noch an den Namen deiner ersten großen Liebe?;0
Welches sind deine 3 positivsten Eigenschaften?;0
Welches Lied kann man am besten beim sex anhören?;0
"Welches ist der sonderbarste Ort, an dem Du jemals aufgewacht bist?	";0
Was tust du nach dem Sex als erstes?;0
Würdest du mit nur einer Kugel Russisches Roulette spielen, wenn du im Überlebensfall der reichste Mensch der Welt werden würdest?;0
Bist du deiner Meinung nach mehr oder weniger intelligent als die meisten Menschen?;0
Welches ist deine Lieblingsstellung beim Sex?;0
Glaubst du, die Person zu kennen, die dich am meisten hasst?;0
Hattest du jemals Sex mit jemandem, dessen Namen du nicht kanntest?;0
Wenn du für den rest deines Lebens nur noch 3 Worte verwenden dürftest, welche würdest du wählen?;0
Hast du deinen Freund/ deine Freundin jemals mit dem Namen eines Ex-Freundes/ einer Ex-Freundin bezeichnet?;0
Hast du in den letzten 6 Monaten etwas getan, wofür du dich sehr stark schämst?;0
Welchen Namen würdest du dir zulegen, wenn du als Pornostar arbeiten würdest?;0
Hast du je einen Orgasmus simuliert?;0
Wenn eine Frau einen Mann schlägt, ist der Mann dann berechtigt, zurückzuschlagen?;0
Hast du schon mal unbeabsichtigt in einer Gruppe von Menschen gefurzt und dafür jemand anderen beschultigt?;0
Bist du jemals von der Polizei verhaftet worden?;0
Mit welcher berühmten Person sollst du angeblich Ähnlichkeit haben?;0
Welches ist der größte Geldbetrag, den du an einem langen Abend auf den Kopf gehauen hast?;0
Welche Person, die dir begegnet ist, hasst du aus welchem Grund am meisten?;0
Welches Schimpwort verwendest du am meisten?;0
Welches ist der größte Fehler, den du je begangen hast?;0
Nenne etwas, was wahrscheinlich niemand bisher von die wusste.;0
Mit welcher berühmten Person würdest du gerne dick befreundet sein?;0
Durchsuchst du die Badezimmerschränke anderer Leute?;0
Hattest du jemals Sex mit jemandem, dessen Name dir am nächsten Tag entfallen war?;0
bist du schon mal einen ganzen Tag lang ohne Unterwäsche herumgelaufen?;0
Was ist das Gemeinste, was du je getan hast, um dich an deinem Expartner zu rächen?;0
Glaubst du, dass es möglich ist, an der Nase, den Füßen oder an andern Körperteilen des Mannes zu erkennen, ob er einen großen Penis hat oder nicht?;0
Mit welcher Karikatur würdest du für den Rest deines Lebens eine Beziehung führen, wenn du dazu gezwungen wärst?;0
Hast du schon mal versucht, heimlich einen fahren zu lassen, der dann aber doch laut wurde?;0
Stell dir vor, jemand wird dich in 5 sekunden fotografieren und posiere mit deinem vorteilhaftesten Fotografiergesicht.;0
Würdest du deinen Partner/ Partnerin verzeihen, wenn er oder sie untreu wäre?;0
Gab es, dort wo du aufgewachsen bist, einen Dorftrottel?;0
Hast du schon mal an deiner Unterwäsche gerochen, um festzustellen, ob sie sauber ist, oder nicht?;0
Wie würdest du dich selbst und deine Interessen mit 15 Worten in einer Kontaktanzeige beschreiben?;0
Welches Lied würdest du singen, wenn man dich in einer Karaoke-Bar dazu auffordern würde?;0
Mache eine berühmte Person oder Figur nach und lasse jeden raten, wer gemeint ist.;0
Würdest du deine Kollegen oder Geschäftsfreunde nackt in der Sauna treffen?;0
Wie alt warst du, als du deine Unschuld verloren hast?;0
Kannst du 3 Pornostars aufzählen?;0
Kannst du die genaue Zahl deiner bisherigen sexpartner nennen?;0
Wenn du dein Leben mit jemandem tauschen könntest, würdest du es tun und wenn ja, mit wem?;0
Hast du irgendwelche Narben? Wenn ja, wie kam es dazu?;0
Kannst du bei durchgedrückten Knien deine Füße mit den Fingern berühren?;0
Was ist das Schlimmste, Erbärmlichste und Idiotischste, was du als Kind gemacht hast?;0
Welchen Gegenstand dürfte die Polizei auf keinen Fall finden, wenn bei dir einen Hausdurchsuchung vorgenommen würde?;0
Welches ist die berühmteste Person, der du jemals die Hand gegeben hast?;0
Singe 15 Sekunden deines Lieblingslieds.;0
Welches ist das peinlichste Ereignis, das dir jemals zugestoßen ist?;0
Welchen völlig sinnlosen Gegenstand hast du mal gekauft?;0
Mit welcher Person würdest du nie Sex haben, selbst wenn ihr die beiden letzten Menschen auf der Erde wärt?;0
Nenne einen Film, der dich zum Weinen gebracht hat.;0
Welche 3 Gegenstände würdest du in deinem Safe unterbringen, wenn du zuhause einen hättest.;0
Weißt du, wo beim Mann der G-Punkt zu finden ist?;0
Hast du beim Sex mit Deinem Partner jemals an jemand anderen gedacht?;0
Können ein Mann und einen Frau wirklich nur Freunde sein?;0
Bist du hypochondrisch veranlagt?;1
Was war Dein Lieblingsspielzeug als Du klein warst?;1
Wenn ich ein unschlagbares Angebot für eine Stelle im Ausland hättest - würdest Du mit mir auswandern?;1
Wenn Du eines meiner Kleidungsstücke entsorgen könntest, welches wäre das? ;1
Was glaubst Du ist der Sinn des Lebens?;1
Wie wichtig ist Dir ein sauberes und ordentliches Zuhause?;1
Wenn Du jetzt die Möglichkeit hättest Dich für etwas bei mir zu entschuldigen, was Du mir angetan hast - was wäre das? ;1
Welches meiner Möbelstücke würdest du am liebsten entsorgen?;1
Wo siehst du mich in 10 Jahren?;1
Gibt es beim Sex etwas, das Du besonders magst, von dem Du findest ich tue es nicht oft genug?;1
Was wolltest Du als Erwachsener mal werden, als Du noch klein warst?;1
Wenn du Zukunftspläne schmiedest, bin ich dann ein Teil davon?;1
Wann hast du das letzte mal geweint?;1
Bei welchem Song musst Du an einen Deiner Ex-Partner denken?;1
Was war das beste Kompliment, das ich Die je gemacht habe? ;1
Wenn wir uns streiten, worum geht es dann meistens?;1
"Was heißt für Dich ""betrügen""? Wo liegt für Dich die Grenze?";1
Warst du jemals ernsthaft in zwei Leute gleichzeitig verliebt?;1
Was tust du ausschließlich mir zuliebe - ohne es selbst besondes zu schätzen?;1
Woran denkst Du vor dem Einschlafen?;1
Wenn Du eine Reise für eine Person gewännest, würdest Du sie antreten auch wenn ich nicht mitkommen könnte?;1
Wenn du in mein Gehirn schauen könntest, was glaubst du würde Dich am meisten überraschen? ;1
Wenn Dir jemand 10 Millionen Euro bieten würde, damit Du dich von mir trennst - würdest Du es tun?;1
Hast du schon mal in die Dusche gepinkelt?;1
Hattest Du einen Spitznamen in Deiner Schulzeit?;1
Würdest Du Dir meinen Namen tätowieren lassen?;1
Was glaubst Du, bist Du eher romantisch oder eher nicht so romantisch veranlagt wie andere Leute?;1
Habe ich Deiner Meinung nach eine nervige Angewohnheit?;1
Wie stellst Du Dir Deine Traumhochzeit vor?;1
Bei welchem meiner Freunde wäre es Dir lieber, wenn ich keine Zeit mit ihr/ihm verbringen würde? Und warum?;1
Welchen meiner Freunde magst Du am liebsten?;1
Woher weißt Du, dass ich Lust auf Sex habe, ohne dass ich es sage? ;1
Wenn Du eine Sache an mir verändern könntest, was wäre das?;1
Nenne 3 Dinge, die wir gemeinsam haben;1
Imitiere mich 15 Sekunden lang!;1
Wenn Du einen Tag mit einer Person Deiner Wahl verbringen könntest, wer wäre das?;1
Gibt es etwas in Deinem Leben, das Du derart bereust, dass Du es ändern würdest, wenn Du könntest?;1
Was würdest Du gerne an Dir selbst verändern?;1
Wovor hast Du am meisten Angst?;1
In welchem Alter hast Du Dich am besten gefühlt und warum?;1
Wenn Du an einem Ort Deiner Wahl leben könntest, wo wäre das und warum?;1
Wie alt warst Du beim ersten Mal?;1
Kann ich über Attraktivität anderer Frauen / Männer sprechen, ohne dass Du eifersüchtig wirst? ;1
Wann wusstest Du zum ersten Mal, dass Du mit mir zusammensein willst?;1
Wann hat das letzte Mal jemand mit dir geflirtet?;1
Wo siehst du Dich beruflich in 10 Jahren?;1
Für welchen Menschen in Deinem Leben würdest Du Dein Leben opfern?;1
Wer sollte Deiner Meinung nach mit den Kindern über Sex reden und warum?;1
Gibt es Dinge, die Du in einer Beziehung nicht aufgeben würdest?;1
Würdest du es mir erzählen, wenn jemand mit dir flirtet?;1
Wenn Du Sex mit einem meiner Freunde haben müsstest, wer wäre es?;1
Würdest Du Tiere im Schlafzimmer dulden, oder sie sogar mit im Bett schlafen lassen?;1
Bin ich ein guter Zuhörer?;1
Weißt Du wann ich Geburtstag habe?;1
Weißt Du was mein Lieblingsfilm ist?;1
Welches sind die positiven Aspekte einer Partnerschaft und welches die des Single-Daseins?;1
Was ist die lustigste Anekdote aus Deiner Vergangenheit, die Du mir erzählen kannst?;1
Wenn Du unser Sexualleben mit einem Tier vergleichen würdest - welches Tier wäre es?;1
Wer war zu Teenager-Zeiten Dein größtes Idol?;1
Wenn Du auf der Straße ein Portemonnaie finden würdest, welches einen großen Geldbetrag enthält - was würdest Du tun?;1
Welche Websites besuchst Du mehr als dreimal täglich?;1
Kontrollierst Du erst das Verfallsdatum, bevor Du etwas kaufst?;1
An welches Kinsheitsalter hast Du Deine erste Erinnerung?;1
Für welchen Teil Deines Körpers hast Du die meisten Komplimente bekommen?;1
Durch welche Dinge nimmst Du einen positiven Einfluss auf das Leben anderer?;1
Bist Du je durch den Führerscheintest gefallen?;1
Denkst Du manchmal noch an eine(n) Deiner Ex-Freunde/ Ex-Freundinnen?;1
Findest Du, dass die täglichen Rechte und Pflichten in unserer Beziehung gerecht verteilt sind?;1
In welchen Situationen ist es, Deiner Meinung nach, einfacher ein Mann als eine Frau zu sein?;1
Musst Du im Bett immer auf der gleichen Seite schlafen?;1
Sollte es im Schlafzimmer einen Fernseher geben?;1
Was dachtest Du beim ersten Treffen mit meinen Eltern?;1
Erinnerst Du Dich an das genaue Datum und Jahr, an dem wir uns zum ersten Mal begegnet sind?;1
Hast oder hattest Du je eine Geschlechtskrankheit?;1
Hast Du irgendeine Allergie?;1
Welches ist die unmöglichste Frisur, die Du je hattest?;1
Welche Cartoon-Figur weist Deiner Meinung nach die größte Ähnlichkeit mit Dir auf?;1
Findest Du, dass Du genug Zeit für Dich selbst hast?;1
Kannst Du feststellen, dass Du Dich mit zunehmendem Alter mehr und mehr wie Deine Eltern verhälst?;1
Welches Buch hat Dein Leben verändert?;1
Welchen Namen würdest Du Deinem Kind niemals geben?;1
Kann man Deiner Meinung nach vom Äußeren einer Person auf den Charakter schließen?;1
Wenn unsere Beziehung jetzt enden würde, glaubst Du wir wären trotzdem gute Freunde?;1
Was wäre anders an unserem Leben, wenn wir alles Geld dieser Welt hätten?;1
Nenne eine Sache aus Deiner Kindheit, die ich wahrscheinlich noch nicht wusste. ;1
Passiert es Dir öfters, dass Du inmitten eines Streites gar nicht mehr sagen kannst, worum es ging?;1
"Was ist das ""bekannteste"" unausgesprochene Geheimnis in Deiner Familie?";1
Glaubst Du, dass es in einer guten Beziehung Konflikte geben sollte?;1
Wenn ich etwas kochen würde, um Dich zu überraschen, was hättest Du am Liebsten?;1
Wie oft, glaubst Du, haben die meisten Paare Sex?;1
In welchen Punkten bist Du Deinen Eltern ähnlich?;1
Hast Du je Drogen genommen?;1
Hast Du je ein Date mit einem verheirateten Mann/ einer verheirateten Frau gehabt?;1
Hast Du je einen guten Vorsatz zum neuen Jahr eingehalten?;1
Glaubst Du, dass ich Dich anlügen könnte, ohne dass Du es bemerkst?;1
"In wie vielen Sprachen kannst Du ""Ich liebe Dich"" sagen?";1
Hier passiert leider noch nicht viel…;2
